bin,x3001Wm_lh_bankssts,x3002Wm_lh_caudalanteriorcingulate,x3003Wm_lh_caudalmiddlefrontal,x3005Wm_lh_cuneus,x3006Wm_lh_entorhinal,x3007Wm_lh_fusiform,x3008Wm_lh_inferiorparietal,x3009Wm_lh_inferiortemporal,x3010Wm_lh_isthmuscingulate,x3011Wm_lh_lateraloccipital,x3012Wm_lh_lateralorbitofrontal,x3013Wm_lh_lingual,x3014Wm_lh_medialorbitofrontal,x3015Wm_lh_middletemporal,x3016Wm_lh_parahippocampal,x3017Wm_lh_paracentral,x3018Wm_lh_parsopercularis,x3019Wm_lh_parsorbitalis,x3020Wm_lh_parstriangularis,x3021Wm_lh_pericalcarine,x3022Wm_lh_postcentral,x3023Wm_lh_posteriorcingulate,x3024Wm_lh_precentral,x3025Wm_lh_precuneus,x3026Wm_lh_rostralanteriorcingulate,x3027Wm_lh_rostralmiddlefrontal,x3028Wm_lh_superiorfrontal,x3029Wm_lh_superiorparietal,x3030Wm_lh_superiortemporal,x3031Wm_lh_supramarginal,x3032Wm_lh_frontalpole,x3033Wm_lh_temporalpole,x3034Wm_lh_transversetemporal,x3035Wm_lh_insula,x4001Wm_rh_bankssts,x4002Wm_rh_caudalanteriorcingulate,x4003Wm_rh_caudalmiddlefrontal,x4005Wm_rh_cuneus,x4006Wm_rh_entorhinal,x4007Wm_rh_fusiform,x4008Wm_rh_inferiorparietal,x4009Wm_rh_inferiortemporal,x4010Wm_rh_isthmuscingulate,x4011Wm_rh_lateraloccipital,x4012Wm_rh_lateralorbitofrontal,x4013Wm_rh_lingual,x4014Wm_rh_medialorbitofrontal,x4015Wm_rh_middletemporal,x4016Wm_rh_parahippocampal,x4017Wm_rh_paracentral,x4018Wm_rh_parsopercularis,x4019Wm_rh_parsorbitalis,x4020Wm_rh_parstriangularis,x4021Wm_rh_pericalcarine,x4022Wm_rh_postcentral,x4023Wm_rh_posteriorcingulate,x4024Wm_rh_precentral,x4025Wm_rh_precuneus,x4026Wm_rh_rostralanteriorcingulate,x4027Wm_rh_rostralmiddlefrontal,x4028Wm_rh_superiorfrontal,x4029Wm_rh_superiorparietal,x4030Wm_rh_superiortemporal,x4031Wm_rh_supramarginal,x4032Wm_rh_frontalpole,x4033Wm_rh_temporalpole,x4034Wm_rh_transversetemporal,x4035Wm_rh_insula
0,1.00259584592588,1.00757116927899,1.00441596098727,1.0032133900956,1.00137716513232,1.00664056785002,0.999561283152844,1.00491832745518,1.00790977298215,1.00362485531285,1.00827159765716,1.01403398332132,1.00440107164459,1.00426151665267,1.02796675080476,1.01510247630749,1.00474139825133,1.03032713072938,1.01265291272118,1.00375956610191,1.00246091080433,1.00573877371672,1.00384088060595,1.00614217391572,1.01166158718081,1.0046944667027,1.00612743395662,0.998029241044927,0.993300988561648,0.99894335074264,1.00159660997921,0.974416636091269,0.9883441984087,0.994823957604718,0.996497205697919,0.997083991350727,1.00584617324307,1.00819751865096,1.00620217785171,1.00945218812412,1.00097069638359,1.00983805869694,1.00526850160275,1.00426826972008,1.0063976473791,1.01365365488329,0.99630439172014,0.987693466184629,1.01452247744968,0.979679322226429,1.00509324005148,1.02296210073501,1.01451961562658,1.009230895046,1.01233421242745,0.995717309463535,1.00420249482585,0.995446175485705,1.00052975393596,1.00113158439811,0.994539489464276,0.991786253685523,0.982713676251435,1.00073771828403,0.983388898094815,0.98288262436574,0.957666823457568,0.990472204973025
1,1.00282574696556,1.00147607229622,1.00578784599444,0.998438746127709,0.97970432694553,0.968984494004034,0.993152253073249,0.972654562368278,0.988808337102225,0.987657494514632,0.990270355912228,0.970537783128009,0.998857206067905,0.997962346887248,0.966487271817123,0.993908043672729,0.99162089223638,0.997231908331106,0.99281196337651,0.991526465521038,0.985885480711051,1.00590167773559,0.991914528045167,0.995432983418931,1.00112991299595,1.0056549630748,1.0028855975671,0.991991952850457,1.00918781174215,0.989589203411493,1.01270723682145,0.987216951655736,1.03203347053202,0.995935100122146,0.991865316859344,1.00358212760452,0.997934755433764,1.00399255598969,0.997403294036729,0.988386291293488,0.994425003164062,0.984334081635157,0.99285507934984,0.997552659551445,0.987463727405066,0.987213812353522,0.99127721679136,0.997386733708224,0.986241718271673,0.995359302130815,0.997042789322802,0.998855464632175,0.995633113006626,1.00595032835082,0.988569157134814,1.00101825461504,0.990513211639807,1.00104775542553,1.00147316270189,1.00380561653042,0.993132421234878,0.994110611126187,0.995644945291713,0.992749983914412,0.974427987303694,1.00173977788142,0.998651477228986,0.99277705878776
2,0.995555965214154,0.99633429784234,0.994163836902009,0.997148621374113,0.980480399277575,0.992409307048135,0.98932151410893,0.99041545147324,0.990086767417334,1.00223012376683,0.989448980441865,1.01245504535858,0.998828894633321,1.00775093542582,0.993707712022223,0.996500940724263,1.00073593325327,1.00461694047048,0.992563538079385,0.996688291980802,0.994892282941836,0.992312325409932,0.996035921893585,0.994363154783893,0.995969313807375,0.990977858566232,0.986300887722186,0.993975050744153,1.00199818726824,0.996541990679392,1.07433171103664,0.979052321030925,1.01483056882877,0.989371648486117,0.998787316792544,1.00072812645037,1.0191773734078,1.01291160325101,0.986856900792733,0.996550866857878,1.00455377393605,0.99358990773133,0.991728748663065,1.0010132964459,1.00622826467308,1.00027297488958,0.986370521400461,0.992445659403523,0.986198014943157,0.985249812471992,1.02211309102973,1.02301271882261,1.01304043460156,1.00364659128485,1.02231671639858,0.996325314704342,1.01076418318298,0.994269979886216,0.988960906837569,1.00687455490676,0.991606408963866,1.00026473308391,0.997120258463552,1.01672270745594,1.065524651798,0.987782791386135,1.02302036643628,0.999076980081377
3,0.998378137608681,0.995025817688626,1.00034810489075,1.00151738756447,0.984814792663996,0.984008258413087,1.00789204303882,1.00177413484689,0.999304847815396,0.999281790038706,0.99128887817938,0.989148420870419,0.978849062581874,1.00330572855297,0.983370930125907,1.00597154080388,1.0072641419952,0.977742209839324,1.00346390051413,0.996500679634634,1.01364435267807,1.00172212901869,1.00607532060383,1.00222743465126,0.997598408896121,0.995086331517528,0.988607923439264,1.00874903779415,1.00306968637051,1.00289243229512,0.999285200224218,0.957068020652625,0.998380312296652,0.995253023560918,1.00130101506619,1.00310958468161,0.997824453319437,1.00462920742785,1.0154995924173,1.00924669912498,1.00458289891838,1.00950738761735,1.00673962831079,0.996104958686487,1.00488099337462,1.00467953667153,1.00564757337321,1.00403497776547,1.0089699272664,1.00232494965862,1.00040837431313,0.983613066893132,0.998660559061322,1.00278800219568,1.00882031700611,0.999745746518695,1.00291910505134,1.00712773087386,1.01162161477679,0.997508978069123,0.995369106385967,1.013011059712,1.01404783770205,1.0065381831948,0.990676613278723,1.00617498489603,1.01301568788284,1.01199014338443
4,1.00068084945153,0.997705528295931,0.998918129725811,0.982142450174106,1.00413869268367,0.995761935915519,1.00040770292832,0.999937887810767,0.996880658612791,0.999270601942498,0.991220255750331,0.993575573489098,1.00915999141607,0.990226935946508,0.993875984301038,0.999043559529601,0.994873685506496,0.979404300248198,0.993509349316728,0.994681304771078,0.999640775659768,0.994311614655399,0.99713445232298,0.994032193580152,0.999184197835598,0.998044195040916,1.00358602988171,0.999336581214458,0.998914552581127,0.998280019926818,0.970792577014465,1.01546255013293,0.995428619076268,0.999405572377412,1.00818762994491,0.99662393192283,1.00122745624167,1.00641933233856,1.01905606136123,1.00608031182183,0.997902675895042,1.00336058316628,1.00470367159325,1.00041294131327,0.992547356266053,1.01084965894636,0.968515581511408,1.01254827257064,1.00459495639718,1.01497631135455,1.00259479551073,0.98931428865219,1.00245207297181,1.01147699250418,1.00476729470632,0.999055240185311,1.00276607588184,1.01280927741025,0.983505505030326,1.00462044574371,1.00062571294216,0.994439423162365,1.01272155961632,0.99894500231211,1.00134006316068,1.01279719225618,1.00901216392343,1.00103160942056
5,0.997106045717822,0.995191028965567,0.995709052781279,1.00471311205021,1.00504156550857,1.00408123834227,1.00101274307428,1.00553908867417,1.00455294120063,1.00062667892557,1.00428298908847,1.00355156767874,1.00302891643993,1.00789104821947,1.01574518278961,1.00470290705372,0.996705598729624,1.01060626462154,0.999889064788286,1.00572383334158,0.996598998116358,1.00083164291018,0.996996555364091,1.00348032740825,0.994500573681,0.995727585290222,0.999390927571975,0.997230397478527,1.00357627045579,1.00160825228879,1.00632040352104,1.00866415105869,0.999084713788782,1.00537314264742,1.00344216720944,1.00009059840711,0.997080578586554,0.98855796391633,1.00292786640619,1.00775244771797,1.00138059055928,1.00809148843753,1.00304627735936,1.00054305380415,1.00218845067343,1.00118986158583,1.00651974911997,1.00363455067342,1.01250923750392,1.0028113397175,0.998264793826859,0.999265831641344,0.999831662176032,0.992426234947294,0.997931793433444,1.00085648726864,1.0002039571241,0.998890803855621,1.00092929715504,0.997985374929231,1.00263272251172,1.00079023565048,1.00916827765192,1.00128204246726,1.02095004925309,1.00998675117901,1.01352218514753,1.00353769717874
6,0.999529817321214,0.993024547551139,0.995369611041549,1.00516705115768,1.00632175679052,1.00513263686801,0.996592683934974,1.00173196303185,0.995385392154003,1.00320163362122,0.998822415258922,1.00021492394502,0.991340012893111,0.996110847815555,0.987277615343513,0.984274419622608,1.00192301207181,0.999573083739164,0.997548893307863,1.00526887675173,0.998717913403848,0.998494487616672,1.0004977271639,0.994547726451314,0.989300068429761,0.998474286416919,0.991575813698022,0.997731418458691,0.993313755767939,1.0006979033897,0.987328029001088,1.01417886913379,0.991361413705214,0.999231083843289,0.995545777746604,0.999143215619394,0.999226380210571,1.00396629541514,0.986349070705831,0.980729565096109,0.990718704858023,0.984421934473963,0.992060729207195,0.996809818176984,0.996347724115695,0.990082016057486,1.01227350174419,0.998924747276492,0.976282590910134,1.00754080940709,0.994191321196985,0.993585439847268,0.988606581790408,0.997952341008742,0.982316364113184,1.00518888971063,0.994124923483471,0.995087293003858,0.996906365441198,0.994650835434701,1.0035329193973,0.993747070386789,0.9979412109432,0.990437125326753,0.99984656036889,0.998328008413973,1.00102437350854,0.996310197032389
7,0.999418416458218,1.00578370487718,1.00086156387785,1.00527006660581,1.01775825106309,1.01214362414516,0.99519171785714,1.00499598854504,1.00243388073957,0.991317560577618,1.01259257889586,1.00602267456277,1.00938216344126,0.997710120387445,1.01194002650766,1.01226285315253,0.997429572586626,0.992148349255366,1.00397595873221,0.992701172175065,1.00021770058533,0.990614923427148,0.99797521674594,1.0048734326292,1.01401869404005,1.00281602846057,1.01128542049408,1.00310456794067,1.00382285123134,1.00082512230275,0.970361333512281,1.02244438622204,0.995747993241752,1.00371226331304,0.99744863857152,0.99382054740644,0.999457493955805,0.998707567451235,0.991796802650579,1.00957793372361,1.00876572458952,1.00578460896103,1.00250908532407,1.0016963904632,1.01052402140266,0.999391393104492,1.0052697380974,0.992619545966983,1.01384602796596,1.00022883450973,0.995275106371677,1.01343225028555,1.00626421328781,0.997300975177482,1.00394297869099,0.995885403829984,1.00134814841611,1.00386682089873,1.0007241211813,1.000761843102,1.00749099273929,1.01779341075925,0.989873002149645,1.00077448100621,0.962983221787375,0.990532291034518,0.983590006528851,1.0074864099276
8,1.0115043105056,1.0338781871088,1.02323364264009,0.986181654057427,0.991391594783221,1.02614545020888,1.03194228847237,1.00871386869811,1.01692944659394,1.01916229974684,1.00668334497433,1.01279715427985,1.00730098061803,0.986620771547143,1.00552486515156,0.988488862413034,1.01710928461632,0.989366363035027,1.00608891158001,1.0004018445039,1.02548071042661,1.01829998212807,1.02410483038509,1.00722862523449,1.01827204722678,1.0215133315388,1.0194100268836,1.02803662854413,0.993268208304618,1.013851261243,1.02959503943902,1.00072045044795,1.00451979983515,1.01244489258263,1.01074100087584,1.01706085928178,0.985077353710677,0.974920485715663,0.995868457708038,0.995288695772196,1.01010754865881,1.00419471030286,1.00211806310672,1.00563488551696,0.992720031150431,0.995882971877,1.01716014183067,1.00951823558463,0.992063771859231,0.99178181956675,0.999992844444197,0.973980313340833,0.987842957022166,0.980864877631685,1.00925051382741,0.999861766742661,1.00270939038393,0.989529813926547,1.03413514597451,1.00277300145308,1.00040466357151,1.00171443176974,0.986176711729582,1.01147801368542,1.00105524875337,0.992252631021091,0.994153436114361,0.995588964783003
0,0.0215172998138236,0.0411611637504571,0.03688253575808,0.0278129654792944,0.0485978566847922,0.0304454713040262,0.0250004736146754,0.0325660376246587,0.0197733951089193,0.0301065846294261,0.0289781015588868,0.0457401969165694,0.047968318874099,0.0335631151856806,0.0426113732067419,0.0473245178143149,0.0282176922991071,0.0294676827474753,0.0286076647174326,0.0392456812421524,0.031615986498332,0.0189556780891415,0.0279509116339073,0.0259688649827141,0.036432461542292,0.0306888029644468,0.0271660751029496,0.025079308618215,0.0235900723322007,0.021375329712583,0.123206645680487,0.0545695614864683,0.0317863828958026,0.0290177213377838,0.0302630095287562,0.0326258563843753,0.0286648137611238,0.0413048037953361,0.0527732315230023,0.0383088248460103,0.0203147611506422,0.0324518761263718,0.0201373704980253,0.0259219739758197,0.0346960380553109,0.0457529463251833,0.0483199116615562,0.0268170414382323,0.0363040828376376,0.0297723457774874,0.0180597921837614,0.0394379216672263,0.0319445010729068,0.040149513110073,0.0274984359479097,0.0206196399291736,0.0208560324268784,0.0266613454675072,0.0411322603952924,0.0310942902435771,0.0238419665130708,0.0229468849745107,0.0288017915242299,0.0240963111219481,0.0827755006816441,0.0429295800277081,0.0453392012269561,0.0213167711510274
