bin,x7Left_Cerebellum_White_Matter,x12Left_Putamen,x13Left_Pallidum,x46Right_Cerebellum_White_Matter,x50Right_Caudate,x51Right_Putamen,x53Right_Hippocampus,x251CC_Posterior,x252CC_Mid_Posterior,x253CC_Central,x254CC_Mid_Anterior,x255CC_Anterior,x11117Ctx_lh_G_Ins_lg_and_S_cent_ins,x11133Ctx_lh_G_temp_sup_G_T_transv,x11135Ctx_lh_G_temp_sup_Plan_polar,x11136Ctx_lh_G_temp_sup_Plan_tempo,x11141Ctx_lh_Lat_Fis_post,x11149Ctx_lh_S_circular_insula_inf,x11169Ctx_lh_S_precentral_inf_part,x12133Ctx_rh_G_temp_sup_G_T_transv,x12135Ctx_rh_G_temp_sup_Plan_polar,x12149Ctx_rh_S_circular_insula_inf,x12175Ctx_rh_S_temporal_transverse
0,1.0053244166934,1.00403498843559,1.00975980509926,1.00458788619225,1.01887189140221,1.00407711873387,1.00891454935842,1.00568296862126,0.996379277476403,0.995319978310908,0.989062652092134,1.00471688812074,1.00423405506265,0.999621243423513,0.999711769025,1.00266140635967,1.00449998332555,1.00412278007242,1.00514670610979,1.01177777101147,1.01662455922266,1.00985065765864,1.00648376247634
1,0.987237377385216,1.00217718606548,1.00407373239006,0.991507213906429,1.00520953711779,1.00341991355138,1.00414329144021,1.00616797348335,1.01346835247358,1.01848116249286,1.01201860833968,1.00347116929573,1.00242699843677,0.998272950274754,0.996674489603735,0.99814587120304,1.00403219385193,0.996415843619055,0.998498485412579,1.00405318450369,1.00400282625484,1.00203020440925,1.00462546969334
2,1.01523750137515,1.008512081608,0.997174108834894,1.02261426307471,1.00784255964953,1.00904788513214,1.00622391214635,1.01535624147795,1.01111969780329,1.01631243669278,1.00703971793076,1.00596857121274,1.00481135219545,0.998846414036709,0.998680613668637,0.999586004894111,1.00336153793909,1.00184774955863,1.00404636169297,1.00417187798063,1.00253244231935,1.00777714437918,1.00395467056359
3,1.00697261365984,0.999883207412593,1.00136705251054,1.00258019878697,0.999089188145538,0.997862071364824,0.998505676008229,1.00370626935537,0.999796467796459,1.00440632309876,0.995400716552872,0.990871270103124,0.99768618187058,1.00624013029033,1.00833464258156,1.00651615553745,1.0011344409643,1.00273269722546,1.0015427199891,1.00067621063486,0.988541736234771,0.994467227355684,1.00494419493288
4,0.997787921937151,0.997503522842727,1.00092857926818,0.99546225193229,0.999564375758703,0.99647468285382,0.999092243422036,1.00077519619664,0.995803585884213,0.996989235532167,0.994729532000879,0.99904417638256,0.998734473014286,1.00382301734787,0.996986839593613,0.999961970349719,0.99787821950089,0.999482882067555,0.998815253690529,0.999073659507261,0.995452676490585,0.997269853561523,0.998417221413903
5,0.993748925618613,1.00008353722888,0.997800700720929,0.997222392108729,0.99734439612869,0.999464588036286,0.997786938150552,0.991978230521727,0.996342835662147,0.994487523994698,0.997654114118251,0.9988875822626,1.00065291336111,0.999519978496255,1.00508182104832,0.99914384543488,0.998726441001375,1.00219478142977,0.997715397737704,0.996210664339032,0.997955294583041,0.997632374254764,0.997555910105675
6,1.01136581620129,0.999056774304606,0.994297921801912,1.00494941406095,0.989595065351705,0.999617497155722,0.995970039620861,0.998776301006052,1.00239763516116,1.00168844303335,1.00744236155134,1.00119003911493,0.997503202295367,0.999323629962572,0.998245600063259,1.0004381377228,0.99942757751423,0.99845276377505,1.000028876154,0.995410439466436,0.995000090970954,0.997321510139828,0.996535279230841
7,0.988903974605234,0.994583262796352,0.9944212668838,0.99590984815992,1.00001239482936,0.997960868214374,0.999027161703905,0.995998992239986,0.992434814792663,0.985942361016076,0.998271718302321,0.997151911269148,0.997930710252629,0.997708750429104,0.995911440078241,0.999250173917965,0.995823279957367,0.996835169463779,0.999141892462151,1.00171164125971,1.00400510228574,1.00157954268466,1.00091423122255
8,0.985618329676079,0.995441179764134,1.00466331840628,0.977447914471901,0.995087733017162,0.991469830283978,0.995265264233263,0.996746128916016,1.00874878554136,1.01004140865078,1.00248707066516,1.00119850310869,0.99623528960622,1.0014289195805,0.996136194939518,0.99961489569921,0.998386469758994,0.996701144831896,0.996589259931914,0.997862903263176,1.00076215440087,0.9991155991981,0.994638276483043
0,0.034235780331706,0.00949370253738494,0.0390450259627657,0.0520433003981137,0.0254538493642201,0.0148035551374754,0.0177998947477871,0.0203683589904612,0.0303921686772824,0.0266772536325485,0.0309502722158031,0.0175681817536927,0.00899060397571128,0.0165501339020649,0.022748313842898,0.0179378538939225,0.0122462986508544,0.0132413803484583,0.0131988885768734,0.0197587278106157,0.0295048025606919,0.0160840613446002,0.0188390567624823
1,0.0559570413076113,0.00954126032282533,0.0158604101675683,0.0345901658685291,0.0158412248500727,0.0093791392147466,0.0129456768708748,0.0212937602173904,0.0249359238516583,0.0390013083921069,0.0197132547070304,0.00897311643522742,0.00799914866614317,0.0138680190072757,0.0141828825303184,0.0161986137622266,0.0101392936080401,0.0110157154592881,0.00859377517310567,0.0120731911845201,0.0168893685917714,0.0120800409887522,0.0161097812212803
2,0.0604972129344498,0.0168205954006524,0.0269055920287098,0.0505250153406481,0.0155941543944816,0.015472940561645,0.0192745076651887,0.0187412908470666,0.0353350032644274,0.0380049726973967,0.0305126970013761,0.0150663044970094,0.0117639517395513,0.0143539195694903,0.00958659236470412,0.0139325964847227,0.0145130824187052,0.00722469696903314,0.0113572315006365,0.0132396793283931,0.0107307278854383,0.00827569759541582,0.0167897387859516
3,0.0279907798060784,0.0145120289182453,0.0344160160945678,0.0353585909304671,0.018685929424315,0.013347210018868,0.0193048974362098,0.0216481767439545,0.0281594194138757,0.0295617688911427,0.0174203223330501,0.0160479054851552,0.012051012331904,0.0183835432546992,0.0237176445177031,0.0159630316592724,0.0124612202296469,0.0114756261344542,0.0125934790512641,0.0154786725388353,0.0212825347849173,0.0145878888277424,0.0146391153259922
4,0.0327531002728413,0.0117750774376289,0.0185253471932434,0.0237989585735208,0.017220128248994,0.0148090330395448,0.0118336615366657,0.0118319951592919,0.019118635546815,0.024795960296679,0.0246836163682598,0.0148188316070435,0.0096992575098012,0.0116064425592507,0.0133353655798425,0.0121947740605577,0.00764205663969605,0.012367284316573,0.0104789963205938,0.0143866438130164,0.0186952362144981,0.012188417327012,0.014676456624091
5,0.0481031648676142,0.011560283492292,0.0319865321995116,0.0784986878030022,0.0251019933388997,0.0120729364314329,0.0149222799610904,0.0197819935654855,0.0266768799300824,0.0241666760660054,0.0265147153206189,0.0153136288740381,0.0106882082695945,0.0142458763014643,0.0179332075796977,0.0149637492678248,0.0109462123718203,0.0104423640272133,0.0152218068388059,0.0138218655026149,0.0188642208844511,0.01158629869649,0.0145407503219464
6,0.0346167874463609,0.0126604345490392,0.0237821596046308,0.0267265558328771,0.0215863677247182,0.014284722853203,0.0139382987590519,0.0165989461441373,0.0241945231174982,0.0234731803833583,0.0291664822120361,0.0213001107919346,0.010249756983762,0.0117917216432636,0.0172797714206556,0.0157057013927883,0.0127745384523845,0.0123183892604543,0.0105930622588083,0.0159094322935595,0.0204087753584304,0.0138804239853529,0.0184643406201692
7,0.053247865675717,0.0150852155110238,0.0261947804112125,0.0337722945734136,0.0172199524776086,0.0152579140166389,0.0130764742900788,0.0203629818037868,0.0289549718014793,0.0307979823095241,0.0175262048730587,0.00929559841929348,0.0102625071149613,0.0135777320943676,0.011205564504366,0.0166601128510528,0.0147054702874658,0.00918042348488219,0.0112706723322148,0.0104824539242692,0.0149494016824466,0.00900143484228927,0.0135080917352291
8,0.0264576512448642,0.0111284650357868,0.0292457410785173,0.0517290392741222,0.026277976280954,0.00957922168491075,0.015725634246461,0.0228395233143071,0.0212508755945399,0.0230893638825211,0.0157784326432149,0.0105806794221931,0.0121802236800015,0.00618254969702315,0.0121961851419813,0.00992586851456701,0.0116749311904344,0.00963915218647752,0.0127336708930432,0.0155498811732214,0.0141006176719664,0.0113042364435739,0.0104163262069127
