bin,SKE_1,SKE_2,SKE_3,SKE_4,SKE_5,SKE_6,SKE_7,SKE_8,SKE_9,SKE_10,SKE_11,SKE_12,SKE_13,SKE_14,SKE_15,SKE_16,SKE_17,SKE_18,SKE_19,SKE_20,SKE_21,SKE_22,SKE_23,SKE_24,SKE_25,SKE_26,SKE_27,SKE_28,SKE_29,SKE_30,SKE_31,SKE_32,SKE_33,SKE_34,SKE_35,SKE_36,SKE_37,SKE_38,SKE_39,SKE_40,SKE_41,SKE_42,SKE_43,SKE_44,SKE_45,SKE_46,SKE_47,SKE_48
0,0.98179767985046,0.995805303234038,0.990513595514019,1.00116330743983,0.992407336873956,0.993334497532391,0.982550890721208,0.977081817635844,0.995263803899157,0.998091894440009,0.986823199324035,1.001604461472,0.982687311911102,0.989892594656054,0.992873588891182,1.00147224945403,0.981970949065266,0.991316538135208,0.981860901618553,0.990798350780448,0.986851829599299,0.998784589245432,0.989926640356177,0.991982008176985,0.996548411205564,0.995860491244269,1.00153688821039,0.999164512859159,1.00636590865758,1.00225182289232,0.990289413437765,0.994295600356197,0.997054907539755,0.988825268052806,0.996785815233547,0.990020892636271,0.982975626199734,0.984148377110133,0.990541864281352,0.98968524689716,0.996413005579805,0.993855977100005,0.991054108466381,0.983166171776489,0.998365666625977,0.985697017819596,1.03368333526645,0.979161252132626
1,1.00722154687925,1.01437385384092,1.02162440272215,1.00092097120502,1.00631868081888,0.994787912162451,0.996426558881747,1.0199576707599,1.03020764265595,1.02918460384144,1.02177907352094,1.02012718179864,1.01880436909891,1.02140706816651,1.00337987533134,1.00862413279721,1.00453330903193,0.998199351798836,1.01467908029634,1.0174828095195,1.01130674477693,1.01430242778444,1.00288453309023,1.00474182481066,0.996162751030416,0.991108447139056,0.997122034456905,1.00095165477885,1.01874774463995,1.01270616077736,1.0095495471713,1.02016375598537,1.00132005063114,0.998681502094615,1.00085700185588,1.00315797715381,1.01138875203521,1.01445438058569,1.01209973728629,1.02171499305952,1.00112616668165,0.998263398521506,0.995257064961509,0.988941091128587,1.0025322275539,1.00342797539805,0.989643554458397,1.00449185446235
2,0.988254365727318,0.997815662381435,0.939191759013718,0.954636278683237,0.955993371325157,0.967682658692579,0.987313379849359,0.991517879396932,0.964189847248213,0.976895456043199,0.999016288097689,0.997607209622414,0.971900222931233,0.999431045730292,0.984068226377466,0.987218065924059,0.990899202945364,0.990378489009102,0.993710351599453,0.997015786753881,0.983411098679473,0.989498876437152,0.977484934945226,0.977664717685463,1.00962881968805,1.00796862572563,0.984730036474375,0.993149359938116,0.982817435950945,0.975077297430216,0.975933265765216,0.992783768584348,1.00173509270989,1.00606993419265,1.01198550254907,1.00450040699332,0.999680724558562,1.02250934034765,0.990179833887049,0.980022916121453,1.00805820379773,0.995711919262749,1.0194914255591,1.0342230711296,0.992863538417165,0.999543392693828,0.979694361164305,0.99478324357669
3,1.0071087985205,1.0207498679292,0.982432733892177,0.978203622127045,1.00615302012274,1.04436964895176,1.01193357775093,1.01515985133318,0.97962413618865,0.992709135484653,1.00515534049119,0.991354019335799,0.984676508027688,0.963762342609473,1.01454001754325,0.968806814609908,0.991632275771768,0.982714310411983,0.994000222458126,0.992965633767377,1.00973139600575,0.980339633758086,1.00204133339869,0.983637862330124,0.996924885236152,0.991559733080996,1.01114891196624,0.993455606990118,0.994561597638055,0.984823517769604,0.995943633153796,0.973695133180804,1.00128614295373,0.982926992530843,0.991068960901349,0.998128895847478,0.999941042215195,0.978503488597562,1.00829356484458,0.990323262337295,0.998594409420932,0.992385233569242,1.00884730438566,0.989289934293219,0.977226122951,0.992173552108405,0.988846496508075,1.04895235093572
4,1.00555469585242,0.998166474893842,1.00881140420476,1.0009306438038,0.9914063804874,0.963198121271285,0.970226804121713,0.983451458274914,1.01252779385154,1.00640758032121,1.01024986460825,0.993112271688913,1.038578631895,1.01288851453433,1.01192729783661,0.998309672094982,1.00684666694375,1.00485412336246,1.01906589291342,1.00883015141371,1.0093793646586,0.99540577959086,1.00078934704767,1.00122510754113,0.985176828358945,0.988107191699225,0.996124028439878,0.986600487672579,0.995851012612074,0.982585535527769,1.01395142848518,0.994155535522798,0.997944809282957,1.00569839854595,0.991121839987131,0.990456233069462,1.01445056588644,0.995342421002331,0.995498620171493,0.997540209588827,0.989718519571424,0.985152588978706,0.984784563934012,1.00725744852852,1.01712210489714,1.011862999347,0.96219042774097,0.959745809770651
5,1.00030534746061,1.00482732130823,1.01310155095926,1.00503183019031,1.00802310687625,1.00141490262107,1.00750998613611,1.00696148434841,1.01458880869402,1.01353044325504,1.00240116864299,1.00685259075178,1.0193223436593,1.01709690985829,1.00475080041101,1.00833399411235,1.01566321688881,1.00600134577588,1.01300096554161,1.00246281677077,1.00440942534668,1.00902408517454,1.00759182086127,1.00289649032685,1.00864591398903,1.00850920142044,1.0035744903486,1.00628966870564,1.00066183259261,1.00336007066816,1.01008459466812,1.00347792022013,1.00403218643764,1.00639631307048,1.00089354122104,1.00573474959433,1.01354112464102,1.00410805889968,1.00224024516339,1.01197383000326,1.00554081985193,1.00772146929866,1.00941971293346,1.00798547747501,1.01313002536243,1.00347082891577,1.00163983679346,1.00499306875188
6,1.00645103210709,0.99124460468991,0.992660952106597,1.01581808499853,1.0080248756858,1.00594109763086,1.01602918231147,1.01115124696,0.998299207270716,0.985565907367075,0.995693316399447,0.995401867889615,0.982722326879437,0.995923906421512,1.00292168295431,1.00287672798827,0.996373661033298,1.00546818304324,0.99091222305713,0.996291604413157,0.998276636060934,1.00070696803713,1.00009231166461,1.00746187050179,1.00454846454963,1.00703288764361,1.00811645478928,1.00449066702527,1.0044236155846,1.00578302649275,0.993893785987296,1.00408980779634,1.00333071744372,1.00177262565802,1.00708960356133,1.00633409462265,0.995589205761161,0.998429444408128,1.00054441051305,0.997096163739309,1.00540321833298,1.00866805900643,1.00629386060786,1.00581847961924,0.994387880362742,1.00181248477778,1.02902264433577,0.986468008550372
7,0.99664501541168,0.994083551390736,1.00081131174614,1.00688139618983,1.00129643980873,1.00864143765003,1.00149837005917,0.987212507685142,0.997358879929758,1.00696341436285,0.992931683127663,1.00649747814116,0.995120260905145,0.998182191284581,0.985139167490258,1.00709370752312,0.994517205741668,0.997461563574062,0.993347393461624,0.996822715366268,0.998200808312513,1.00070398386144,0.997923132251243,1.00475561022564,0.998277854847742,0.999768216663643,0.989345178027968,1.00598132476336,0.995057658478843,1.01796894359513,1.00498513825606,1.01063204253355,0.989624736564,1.00374402839302,1.00340319595623,0.997850539637935,0.975309349603681,1.00434736973526,1.00338232980567,0.998232438460235,0.996668294988243,1.00281960885811,0.989341622921474,0.993330619072473,0.986566569277486,0.999433640916277,0.993730791307057,1.04019225504781
8,0.999126259993674,0.991319705751928,1.06026812351269,1.0083383160018,1.0062723352488,1.04375173983104,1.01199722855536,1.00304986457769,0.954864754909764,0.969808238994815,0.98589821674013,0.972279867798892,0.982679499379336,0.974122833436353,0.986081426333255,0.996488595735831,1.00857473020486,1.01304432023011,0.989172777729011,1.00476848317317,0.989073481962344,0.993187790479135,1.0206204813432,1.01903346755497,0.998716784600026,0.998035771048956,0.995334702814814,1.00042627068285,0.981930788210684,1.00028657031171,0.975442536848668,0.993053075074487,0.999457363007962,0.994048583439938,0.9946149202108,0.998253505586945,0.992478497471875,1.00493479707291,0.997045246154398,0.99863557681616,0.986074012896894,0.999714680017985,0.98985459289471,0.98085280599683,1.00260581355313,0.995874411568278,0.963442786186512,1.01234274420284
0,0.0609472098226978,0.0613553519569348,0.123722620920095,0.104194373231833,0.0942894500487374,0.13695890272602,0.109871729095027,0.115889220477385,0.0820770360160466,0.0668688164867685,0.0578139919831627,0.066442112463289,0.0701716347378875,0.0881929406134253,0.078213070654374,0.0538311766389761,0.0642230316104726,0.0517448362770718,0.0462249335015506,0.046499200358855,0.0475622917558649,0.0822424118752746,0.0576270762133031,0.0713474070141969,0.0645093590559773,0.0628265946369938,0.0650997234361141,0.0611822017293556,0.0924925781641092,0.114679050999136,0.0639015107174088,0.0850471325111808,0.0479295661152797,0.0318875874065578,0.0391041906577338,0.0510832999258687,0.07243212608781,0.0711670041312469,0.0530882356021856,0.0680441697128055,0.0805124182633766,0.0702376495435382,0.0735038740363576,0.073407835707294,0.0797703832350944,0.0542675913527223,0.105940856290084,0.212424686860647
