bin,SKE_1,SKE_2,SKE_3,SKE_4,SKE_5,SKE_6,SKE_7,SKE_8,SKE_9,SKE_10,SKE_11,SKE_12,SKE_13,SKE_14,SKE_15,SKE_16,SKE_17,SKE_18,SKE_19,SKE_20,SKE_21,SKE_22,SKE_23,SKE_24,SKE_25,SKE_26,SKE_27,SKE_28,SKE_29,SKE_30,SKE_31,SKE_32,SKE_33,SKE_34,SKE_35,SKE_36,SKE_37,SKE_38,SKE_39,SKE_40,SKE_41,SKE_42,SKE_43,SKE_44,SKE_45,SKE_46,SKE_47,SKE_48
0,0.989599103556302,0.986566151169461,0.994764541530457,1.00254214411924,1.00077708354106,1.00095606810858,0.987076765984208,0.992155682379727,0.993738185558713,0.994136368592535,0.998064669380862,0.995640147644392,1.00883217841823,1.00611204046722,1.00597419773266,1.00423698574229,0.994869671057896,0.994861151362512,0.9969099268618,0.993530235417604,0.996585517696173,0.99991611713043,0.997847018615872,0.997248152839446,1.00049157713888,0.995797383381393,1.00704219714386,1.00359648620666,1.0135810683445,1.00566710943712,1.00214332660871,0.998583029297293,1.00092138678148,1.00067668831668,1.01210823606353,1.0092898571515,0.990690929069635,0.992606920082848,1.00345945990294,1.00073339124196,1.00300965102601,0.999171357525413,0.999957829305005,1.00320633500804,1.00493811947482,0.999964436289053,1.04437763393054,0.984268277480885
1,1.00764280814828,1.01226740838323,1.00317259196764,0.993775750898138,0.99954892607482,0.994422520415988,1.00165664713673,1.00361597165033,1.00441119560405,1.0182906148916,1.00871169696809,1.0079727285112,0.993758521477616,1.00163880741747,1.00356261836653,1.00364845935652,0.998411665572507,1.00013648241502,1.00308860017644,1.0023407223279,0.998818567018719,1.00095138104596,1.0003675473484,0.99958737672192,0.994603739086713,0.988211292848891,1.00039119938355,0.990187038621766,0.996734761789913,0.995341491935217,1.00364256513344,1.00570203716801,1.00635545087602,0.999638995316793,0.995655522980673,0.988238005964216,1.00679079025781,1.00244163760538,1.00713997300913,1.00272135751365,0.996269214573324,0.990071539685789,0.98627684668268,1.00504612807594,1.0072987214784,0.989931910159783,1.00778431899408,1.00147495383584
2,1.00241299828916,0.986421819284501,0.992275342591745,0.987425096134641,0.997173570680773,0.986030329364478,1.00154762912621,0.992312367451981,0.994549548077417,0.986680438030175,1.00397626390505,0.987892583561296,1.0048674969186,1.00033423742,1.00680920558603,1.00823969559482,1.01567390530778,1.01591799807443,1.00900960765223,1.00676561670458,0.995838181964952,0.99911752831779,0.999562787401881,1.00505222758993,1.00682643582324,1.0039124880771,0.991777753538372,0.993190057059977,0.993294557303495,1.00515533029865,0.994520276595721,1.00571420655373,1.00472274882483,1.00163451852258,1.00650151117202,1.00658117175941,1.00055619538773,1.00288901411695,1.00533793087188,1.00459688229226,0.996849044052123,1.00755507559841,0.98921655000802,1.00892708821033,1.00227508389711,0.997304390298908,0.973832869656419,0.990936293854473
3,1.00579136711554,0.994520984908527,0.997966407458874,1.00004256708381,1.00213382954466,1.02481007237505,1.00471095775129,1.00302787006686,1.00263870069739,1.00572959019185,1.00999682895266,1.00835620080463,1.00751279678103,1.00264900317591,1.00789415186464,0.991938476671809,1.00384884382255,1.0103657995795,1.00463253842915,1.00543400559048,1.01269661962532,1.00608174409044,0.99701842901144,0.986547566792693,1.00448106464545,1.00429810375857,1.00527508609668,1.00346083171324,0.976165742159113,0.986072432125312,0.995020496957732,0.991085368997208,1.00042343414929,0.989036521937519,0.994840565294014,0.995856525502176,1.0183206142967,1.01105446003618,0.998831088239518,1.00567822679193,0.999667794120053,1.00180555489878,1.00522876039642,0.993926567943263,0.993511532028774,0.989708642462158,0.956926510266424,1.03070193710953
4,1.00416821159312,1.00552721944396,1.0001730366084,1.00004875053731,0.999626109800948,0.982609598003617,0.99489107824037,0.993973595582671,1.00894398576995,1.01226915849984,1.00735585318915,1.01118137684464,1.0119597773563,1.00070423437741,1.00851731813414,1.01227240783756,1.00405809636981,1.00276690299446,1.00255141066998,1.00311555101496,1.01155848503126,1.00272077337954,1.00131688543956,1.0025897943531,0.999129508405027,0.99952588626123,0.997337395742417,0.995855355636889,1.00002173299184,1.00168553642839,1.01155728028718,1.00069973957656,1.00426884214502,1.00501191396377,1.00413139021849,1.01131299786808,1.00701806644512,0.999897649669737,0.995020940169636,1.00115608443704,1.00550136286577,0.99939621170526,1.00281882064387,1.00427464405105,1.00416651745007,1.00162504185738,0.978716658075974,0.999909873514827
5,0.992178720715655,1.00098050056157,0.999075472442492,0.998750918729384,0.99801810554201,0.99970315707819,0.997067014247741,1.0011532270261,0.995109819250875,0.996328577450327,0.993887498213924,0.996552506852347,0.993582568514082,0.99408574325447,0.991010664311278,0.997089562156422,1.0011027386944,0.999387157246264,0.997338099303099,0.99971080824138,0.99903660619357,1.00118871100055,1.00086207143195,1.00217099944272,0.997991163779055,1.00344235831763,0.995755890643708,1.00400750791325,0.995625102943669,1.00090205922412,0.994527843494827,0.995246379697427,0.996850866903044,1.0044764905261,0.994670345789152,0.997783610321926,0.997915542283615,1.00162601463822,0.998654683475349,0.998388612967315,1.00230570225807,1.00281494180881,1.00137782374153,0.994053338508106,0.996572115952598,1.00478563795292,1.00663363451176,1.00892688476721
6,1.00410914528515,1.0055559049515,1.00149966986298,1.00660686443893,1.0047399208009,1.00142558921021,1.00338430629799,1.00780652739458,1.00166747011566,0.996415973771709,0.993768908514607,0.997684171698579,0.989817046381501,0.999676180916694,1.00292229830603,0.997056196051636,1.00004648793044,0.997697999583093,0.999384363483435,0.998070486718508,0.995285184286416,0.998828693763038,1.00100337540986,1.00046025757538,0.998725625523756,0.997167470251969,0.999734446510929,1.00159791389268,1.01093747382289,1.00377403203483,1.00050153690575,1.00228655348212,1.00041251698453,0.994470364202163,0.999997546416562,0.997615557226434,0.99737638747674,0.994196036445488,0.994231037699843,0.994174166357831,0.998480560957448,0.999482048632071,1.00004726449932,0.996487104677108,0.996484942816038,1.0031201664359,1.01599106346589,0.988690691353778
7,1.00324116376622,1.009077233227,1.00461374807867,1.00366467403171,0.995625466006744,1.00437990367963,1.01493483818758,1.00096548412451,1.00988063030456,1.00217981251953,1.01261201083673,1.00190222929247,1.01473228306947,1.00870365794125,0.991994497509764,0.999732447232596,0.992057491369954,0.996365972273957,1.00209978404163,1.00068355413955,0.998952957381062,0.99635547689061,1.00067094016007,1.00458743045255,1.00736588474585,1.0099891653671,1.00436115571917,1.00116325362664,1.00572762885435,0.999524243385234,1.00692835548464,1.00807323520098,0.994958773770413,1.00572283558908,1.00014204872893,1.00277907761606,0.995637772170473,1.00491149241545,1.01030251798591,1.00841266488422,1.00185741328582,1.001774435526,1.00923299506348,1.01133883020796,1.00267127240146,1.00156055455955,0.983743166859558,1.00864521793385
8,0.994455801352636,0.974293173402907,1.01514338904361,0.997712766252711,0.997653195082284,1.01155150719612,0.98898323546048,0.993606095347616,0.976206694125389,0.980534949615403,0.975432459227802,0.992982887407732,0.988881266678005,0.993326449197386,0.980561387258277,0.98209787148698,0.989306769467688,0.988396502816671,0.981771517504647,0.989200230607488,0.998992110952349,0.993567893308418,0.998567275877012,0.995699894822186,0.993633152845283,0.997206502316239,1.00315363402435,1.00024820426439,0.984285529397019,0.990859025151247,0.983241375983791,0.992276712338937,0.994974796057957,0.994369141526287,0.998474932871329,0.987739111218153,0.993305531984953,0.998883717900379,0.997460235424321,0.991586240789112,0.989792424284759,0.99826543585111,0.999712530833246,0.9850423405159,0.993524469111246,0.995078599906128,0.970949413942235,0.992812091772628
0,0.0463216206521797,0.0378529364732868,0.0449242589228512,0.0570926477008789,0.0326431607433601,0.0855093316962184,0.0684164439479191,0.0575782020439755,0.0599487339811358,0.0559136891010482,0.0275043444329991,0.0427367049715921,0.0500622521359487,0.0408217271305352,0.0439313922677746,0.0315361959972351,0.0342238477747312,0.0426174584398766,0.0287917896231659,0.0387801535063222,0.0496093746875374,0.0431297740235078,0.0351567052675552,0.0398385543723215,0.0326237032278988,0.0407445721652434,0.0333398548002195,0.0402972099828527,0.0650018745389793,0.0530680265130739,0.0512741849166472,0.0510836661458203,0.034436976930598,0.0280732031909312,0.0310317312577138,0.0396530148994964,0.0401311244881972,0.0321917098257583,0.0378271439265515,0.0445638150061447,0.0384685297166727,0.023053761654602,0.0764915557643782,0.0719940598705844,0.0369246756746439,0.0344541917947423,0.125278201271725,0.146982219317332
