bin,SKE_1,SKE_2,SKE_3,SKE_4,SKE_5,SKE_6,SKE_7,SKE_8,SKE_9,SKE_10,SKE_11,SKE_12,SKE_13,SKE_14,SKE_15,SKE_16,SKE_17,SKE_18,SKE_19,SKE_20,SKE_21,SKE_22,SKE_23,SKE_24,SKE_25,SKE_26,SKE_27,SKE_28,SKE_29,SKE_30,SKE_31,SKE_32,SKE_33,SKE_34,SKE_35,SKE_36,SKE_37,SKE_38,SKE_39,SKE_40,SKE_41,SKE_42,SKE_43,SKE_44,SKE_45,SKE_46,SKE_47,SKE_48
0,0.986449086578501,0.990881489407418,0.991362058485082,1.00269163712253,0.998188662748543,0.997021539735965,0.986191120865952,0.984608983770509,0.995047036627391,0.995650619644402,0.992739751410368,0.997691286613929,0.99636827386718,0.998535309316375,1.00369747854792,1.0043367950675,0.99009897872065,0.994282965735476,0.992116072487225,0.992867054394094,0.991394327742084,0.996374562710663,0.992502540633201,0.992541770284021,0.99850589451177,0.995074963726503,1.00258043306712,1.00044170233813,1.00568767901756,0.999802723400865,0.994628169062399,0.994077124736762,0.998808904038404,0.994225705215825,1.00444477924416,0.999417159668046,0.9882148478821,0.988487684714889,0.997550707266861,0.995549312630443,0.99869252525916,0.995539945677481,0.996106073484201,0.996089226821728,1.0002780809333,0.99167081692107,1.03391765883524,0.989328736425595
1,1.00648629073504,1.00952009114389,1.01020889616758,0.99885978910801,1.00244659489401,0.996181356496552,1.00136451662016,1.00907168806131,1.01291068417484,1.02001129716468,1.01305670758314,1.01251735557909,1.00046886941982,1.00706922539617,1.0018540963015,1.00386780344902,0.999678220065193,0.997338712157715,1.00571192536147,1.00579083211058,1.00175499986299,1.00322516786759,1.00104557598442,1.00115533391264,0.995968074173258,0.991024540334768,0.998415042385464,0.995402021818985,1.00391581178927,1.00149473436889,1.00418166998802,1.0104625957089,1.00200387887397,0.998451455935792,0.997697386332577,0.994606609499077,1.00769779722186,1.00732667066854,1.00862107988513,1.01218605131073,0.998377435885345,0.993614475373486,0.988660003304891,0.998822039681278,1.00190511428237,0.995471570687395,0.997621799080358,1.01614680187554
2,0.9973720089383,0.991421171185721,0.971086123287292,0.97382993874915,0.985100218738235,0.977783228314813,0.995384314473078,0.993367244777903,0.98135580684296,0.983538471872682,1.00000320759061,0.993060816423789,0.990439303046106,1.00001029425491,1.00006632531812,1.00264796006288,1.00376048832023,1.00301660121842,1.00282587731395,1.00290235997517,0.989730590252896,0.995396882318089,0.987003974127344,0.989496088452246,1.00510695022876,1.00296079712261,0.988172664987964,0.992057209796967,0.987266111572025,0.991633603716969,0.985395825331029,1.00036742087442,1.00201304988782,1.0029835039981,1.00791128777293,1.00433246177993,1.00132907393171,1.01420098384367,0.99718513878822,0.993760667683904,1.00037890629492,1.00012078747639,0.998616434517104,1.018238196824,0.997775252400738,0.997166383262665,0.979789036685079,0.994206964213804
3,1.00519129117391,1.00537661025599,0.988367534091748,0.987504950810265,1.00199980181142,1.02928777020631,1.00679500117125,1.00588609079419,0.993316291814939,1.00126590199702,1.00623506626202,0.998265602330145,0.995740572384388,0.985235622238744,1.00941918001568,0.983811470359438,0.995392616635598,0.996610109855935,1.00020166926285,1.0007665006527,1.00761396146674,0.994164051148462,0.996935894910623,0.983909348342549,0.999271960949597,0.996839230942934,1.00562083915216,0.996697431013509,0.985063201200613,0.985917181639591,0.995606868480491,0.983701238576436,0.999533799735242,0.985170654919123,0.991563104257397,0.995394628098781,1.00559462156419,0.993386145573055,1.00162670362213,0.996753814384037,0.996775166842083,0.996660011610568,1.00713735821077,0.989976031589886,0.984606256475824,0.991370584901603,0.973603991725705,1.03286037573925
4,0.999100018567482,1.00349756205433,1.00130160184117,0.995920218816086,0.997222070038884,0.972569393307206,0.980367247526547,0.982990377760185,1.02532401243452,1.01823674218384,1.00924876189255,1.00067699745229,1.02388437227477,1.00408087199248,1.00821925648772,1.0076459732904,1.00412651974415,1.0022688442781,1.00768615038413,1.00452440350086,1.01207426314979,1.00076623625011,1.00211982533481,1.00297417312208,0.994040856916584,0.995179408369621,0.997971650443366,0.9925134421129,1.00276561525925,0.996533157392403,1.01221483234021,0.998268787117937,1.00208538643782,1.00515035472419,0.99778783313141,1.00420409246032,1.00694365533702,0.995720807975456,0.995936412476958,1.00029496336484,1.00065835627773,0.994028586275585,0.995716710992254,1.00447308216336,1.00962243890505,1.00685352587112,0.969662895060818,0.973167796645045
5,0.996998813743502,1.00203958372317,1.00378194396533,1.0005241745168,1.00115975876018,1.00017589785415,1.00142371424432,1.00360550370245,1.00186644490589,1.00145321766073,0.998812588670729,1.0021899165789,1.00307368997192,1.00274471027542,0.995671008430564,1.00016557866663,1.00813244035793,1.00300976657009,1.00336201121026,1.00140023040862,1.00157022521296,1.00551006629531,1.00438791889493,1.00251648245926,1.00312551265587,1.00558434042855,0.999897626331571,1.00505821379314,0.998436383582065,1.00246862620775,1.00243359877637,0.999406774476219,1.00099568312071,1.00548371386122,0.997842071462845,1.00131688396331,1.00693388948863,1.00375665559914,1.00003051145086,1.00380562315858,1.00393332661482,1.00527472021857,1.00492540976474,1.0002914492683,1.00576444466805,1.00462467155248,1.00618663381906,1.00546011600362
6,1.005156183903,0.9988606204343,0.99955074422196,1.0117557680838,1.00565520647047,1.00217235602749,1.00854083108594,1.00996604612696,0.99790495037528,0.991354388307887,0.994837009871499,0.997048460263507,0.98831639442492,0.999116236739448,1.00329006950091,0.999352644029812,0.998432292041374,1.00098893392714,0.996558512729681,0.997310291657619,0.997035428240247,1.0005051036556,1.00100789925403,1.00474954382777,1.00139777889853,1.00190179366189,1.0041098271701,1.00323326358264,1.00909012854444,1.00500409841204,0.998298796270324,1.00395391822105,1.00181736809797,0.998950219087348,1.00340643779319,1.00199776464659,0.996326647872359,0.996235584831661,0.99710737426692,0.995244618853748,1.00164057461206,1.00398990977124,1.00321171795546,1.00065269373851,0.996779998998981,1.00302816252414,1.02355618600273,0.984915246625823
7,1.00337793092981,1.00437771701401,1.00331374918594,1.00568928811928,0.997681139455359,1.00786375224328,1.01337864178751,0.999613508510035,0.999990748948363,1.0005506786667,1.00254656312859,1.00500295970946,1.00846010457446,1.00564132420186,0.989818907420057,1.00211943697651,0.995020920153626,0.999337482419517,0.999713430141589,0.999632167343478,0.999892086146589,0.998785249128508,0.999899825602578,1.00562306661531,1.00292613864335,1.00574302044322,0.997475400565442,1.00363433245486,1.00150460055309,1.00736727592723,1.00848255043217,1.0091874499734,0.993104296496284,1.00530715906267,1.00171539016478,0.999932741085656,0.988367620712963,1.00482104992979,1.00654258623136,1.00318508631259,0.999920099357063,1.00207970656827,1.00050050187978,1.00414774017464,0.996369623538651,1.00118730191632,0.993282590803968,1.01859505079806
8,0.999749243513222,0.981945487737175,1.029900174549,1.00021309643366,0.999678696941559,1.02978201320988,0.999178306658595,1.00081942160404,0.963448457335706,0.974283077192792,0.978997259595314,0.982534944819629,0.984743507624747,0.984316233772778,0.982479301523944,0.986545221678496,0.997041303736085,0.998679372560623,0.984115578922255,0.994163349241068,0.992966415400858,0.992439572049862,1.00821083537985,1.00581293955007,0.994199138422249,0.996507181941055,0.998090476906221,0.998477405701378,0.983898670792736,0.993847065114554,0.979496493323184,0.991060867138763,0.995929535930054,0.993307085670231,0.996422316510761,0.991014637897702,0.993259097631747,1.00125666765591,0.995873154420156,0.993909886363081,0.986407106885365,0.998363552748699,0.995265237350318,0.981445627589517,0.997272932821752,0.994801226114637,0.968445408702325,1.00046467247599
0,0.0412988511688734,0.0433751867023204,0.0725737460016454,0.0719566052286156,0.0442185259146367,0.109091363492306,0.0646863375120449,0.0725629065730579,0.0547861954297356,0.0475303236754956,0.0217420610234792,0.02147174205979,0.039762891975968,0.0388874228509809,0.0489894841508465,0.0328767028175852,0.0402331446571298,0.0394631556896539,0.0284259545562271,0.0318978709650486,0.0371670568509367,0.0462050825696375,0.0400788211142319,0.0512675459959687,0.0345274496289682,0.0368690028063889,0.0399833577445559,0.0466508011788446,0.0646320263672875,0.0697444143209798,0.0478032999833272,0.0626056618444541,0.037821691285439,0.0267831404586371,0.0279657657760942,0.0346343354112527,0.0510623899963331,0.0400851858994482,0.0378072518695966,0.0393764083329144,0.0406575005102724,0.0365550243212714,0.0526317254730079,0.0411485439219415,0.0539300628006477,0.0362659650141005,0.100351133086782,0.170401939892391
